State,State Code,Year,Year Code,Gender,Gender Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate
Oregon,41,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,20,269332,7.4
Oregon,41,2012,2012,Male,M,Intentional self-harm by handgun discharge,X72,33,269332,12.3
Oregon,41,2012,2012,Male,M,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,11,269332,Unreliable
Oregon,41,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,12,269332,Unreliable
Pennsylvania,42,2012,2012,Female,F,"Breast, unspecified - Malignant neoplasms",C50.9,17,783141,Unreliable
Pennsylvania,42,2012,2012,Female,F,Person injured in collision between other specified motor vehicles (traffic),V87.7,14,783141,Unreliable
Pennsylvania,42,2012,2012,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,23,783141,2.9
Pennsylvania,42,2012,2012,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,53,783141,6.8
Pennsylvania,42,2012,2012,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,97,783141,12.4
Pennsylvania,42,2012,2012,Female,F,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11,783141,Unreliable
Pennsylvania,42,2012,2012,Female,F,"Intentional self-harm by hanging, strangulation and suffocation",X70,17,783141,Unreliable
Pennsylvania,42,2012,2012,Female,F,Assault by other and unspecified firearm discharge,X95,16,783141,Unreliable
Pennsylvania,42,2012,2012,Male,M,"Septicaemia, unspecified",A41.9,13,793390,Unreliable
Pennsylvania,42,2012,2012,Male,M,Hypertensive heart disease without (congestive) heart failure,I11.9,10,793390,Unreliable
Pennsylvania,42,2012,2012,Male,M,"Acute myocardial infarction, unspecified",I21.9,11,793390,Unreliable
Pennsylvania,42,2012,2012,Male,M,"Atherosclerotic cardiovascular disease, so described",I25.0,10,793390,Unreliable
Pennsylvania,42,2012,2012,Male,M,"Pneumonia, unspecified",J18.9,10,793390,Unreliable
Pennsylvania,42,2012,2012,Male,M,Other ill-defined and unspecified causes of mortality,R99,25,793390,3.2
Pennsylvania,42,2012,2012,Male,M,"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident",V27.4,10,793390,Unreliable
Pennsylvania,42,2012,2012,Male,M,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",V47.5,10,793390,Unreliable
Pennsylvania,42,2012,2012,Male,M,Person injured in collision between other specified motor vehicles (traffic),V87.7,20,793390,2.5
Pennsylvania,42,2012,2012,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,52,793390,6.6
Pennsylvania,42,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,132,793390,16.6
Pennsylvania,42,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,246,793390,31
Pennsylvania,42,2012,2012,Male,M,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,14,793390,Unreliable
Pennsylvania,42,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,65,793390,8.2
Pennsylvania,42,2012,2012,Male,M,Intentional self-harm by handgun discharge,X72,12,793390,Unreliable
Pennsylvania,42,2012,2012,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,72,793390,9.1
Pennsylvania,42,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,129,793390,16.3
Rhode Island,44,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,65756,Unreliable
South Carolina,45,2012,2012,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,12,305867,Unreliable
South Carolina,45,2012,2012,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,305867,Unreliable
South Carolina,45,2012,2012,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,25,305867,8.2
South Carolina,45,2012,2012,Female,F,Assault by other and unspecified firearm discharge,X95,15,305867,Unreliable
South Carolina,45,2012,2012,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,58,301541,19.2
South Carolina,45,2012,2012,Male,M,Drowning and submersion while in natural water,W69,11,301541,Unreliable
South Carolina,45,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,19,301541,Unreliable
South Carolina,45,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,34,301541,11.3
South Carolina,45,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,24,301541,8
South Carolina,45,2012,2012,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,33,301541,10.9
South Carolina,45,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,67,301541,22.2
South Carolina,45,2012,2012,Male,M,Assault by sharp object,X99,10,301541,Unreliable
South Dakota,46,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,10,57052,Unreliable
Tennessee,47,2012,2012,Female,F,Other ill-defined and unspecified causes of mortality,R99,13,425942,Unreliable
Tennessee,47,2012,2012,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,29,425942,6.8
Tennessee,47,2012,2012,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,24,425942,5.6
Tennessee,47,2012,2012,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,32,425942,7.5
Tennessee,47,2012,2012,Female,F,"Intentional self-harm by hanging, strangulation and suffocation",X70,11,425942,Unreliable
Tennessee,47,2012,2012,Female,F,Intentional self-harm by other and unspecified firearm discharge,X74,19,425942,Unreliable
Tennessee,47,2012,2012,Female,F,Assault by other and unspecified firearm discharge,X95,13,425942,Unreliable
Tennessee,47,2012,2012,Male,M,"Acute myocardial infarction, unspecified",I21.9,12,418124,Unreliable
Tennessee,47,2012,2012,Male,M,Other ill-defined and unspecified causes of mortality,R99,21,418124,5
Tennessee,47,2012,2012,Male,M,Motorcycle rider [any] injured in unspecified traffic accident,V29.9,10,418124,Unreliable
Tennessee,47,2012,2012,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,51,418124,12.2
Tennessee,47,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,59,418124,14.1
Tennessee,47,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,70,418124,16.7
Tennessee,47,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,28,418124,6.7
Tennessee,47,2012,2012,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,58,418124,13.9
Tennessee,47,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,82,418124,19.6
Texas,48,2012,2012,Female,F,"Septicaemia, unspecified",A41.9,19,1855795,Unreliable
Texas,48,2012,2012,Female,F,"Colon, unspecified - Malignant neoplasms",C18.9,11,1855795,Unreliable
Texas,48,2012,2012,Female,F,"Breast, unspecified - Malignant neoplasms",C50.9,36,1855795,1.9
Texas,48,2012,2012,Female,F,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,26,1855795,1.4
Texas,48,2012,2012,Female,F,"Brain, unspecified - Malignant neoplasms",C71.9,11,1855795,Unreliable
Texas,48,2012,2012,Female,F,"Acute myocardial infarction, unspecified",I21.9,13,1855795,Unreliable
Texas,48,2012,2012,Female,F,Pulmonary embolism without mention of acute cor pulmonale,I26.9,13,1855795,Unreliable
Texas,48,2012,2012,Female,F,Other specified pregnancy-related conditions,O26.8,22,1855795,1.2
Texas,48,2012,2012,Female,F,Other and unspecified convulsions,R56.8,16,1855795,Unreliable
Texas,48,2012,2012,Female,F,Other ill-defined and unspecified causes of mortality,R99,29,1855795,1.6
Texas,48,2012,2012,Female,F,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,12,1855795,Unreliable
Texas,48,2012,2012,Female,F,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,14,1855795,Unreliable
Texas,48,2012,2012,Female,F,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,12,1855795,Unreliable
Texas,48,2012,2012,Female,F,Person injured in collision between other specified motor vehicles (traffic),V87.7,28,1855795,1.5
Texas,48,2012,2012,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,52,1855795,2.8
Texas,48,2012,2012,Female,F,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,15,1855795,Unreliable
Texas,48,2012,2012,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,32,1855795,1.7
Texas,48,2012,2012,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,70,1855795,3.8
Texas,48,2012,2012,Female,F,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,19,1855795,Unreliable
Texas,48,2012,2012,Female,F,"Intentional self-harm by hanging, strangulation and suffocation",X70,28,1855795,1.5
Texas,48,2012,2012,Female,F,Intentional self-harm by other and unspecified firearm discharge,X74,42,1855795,2.3
Texas,48,2012,2012,Female,F,Assault by other and unspecified firearm discharge,X95,34,1855795,1.8
Texas,48,2012,2012,Female,F,Assault by sharp object,X99,15,1855795,Unreliable
Texas,48,2012,2012,Female,F,Assault by unspecified means,Y09,11,1855795,Unreliable
Texas,48,2012,2012,Male,M,"Septicaemia, unspecified",A41.9,22,1908496,1.2
Texas,48,2012,2012,Male,M,HIV disease resulting in other specified conditions,B23.8,11,1908496,Unreliable
Texas,48,2012,2012,Male,M,"Colon, unspecified - Malignant neoplasms",C18.9,10,1908496,Unreliable
Texas,48,2012,2012,Male,M,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,11,1908496,Unreliable
Texas,48,2012,2012,Male,M,"Testis, unspecified - Malignant neoplasms",C62.9,10,1908496,Unreliable
Texas,48,2012,2012,Male,M,"Brain, unspecified - Malignant neoplasms",C71.9,25,1908496,1.3
Texas,48,2012,2012,Male,M,Acute myeloid leukaemia - Malignant neoplasms,C92.0,11,1908496,Unreliable
Texas,48,2012,2012,Male,M,"Unspecified diabetes mellitus, with ketoacidosis",E14.1,12,1908496,Unreliable
Texas,48,2012,2012,Male,M,Other obesity,E66.8,16,1908496,Unreliable
Texas,48,2012,2012,Male,M,Hypertensive heart disease without (congestive) heart failure,I11.9,16,1908496,Unreliable
Texas,48,2012,2012,Male,M,"Acute myocardial infarction, unspecified",I21.9,32,1908496,1.7
Texas,48,2012,2012,Male,M,"Atherosclerotic cardiovascular disease, so described",I25.0,28,1908496,1.5
Texas,48,2012,2012,Male,M,Atherosclerotic heart disease,I25.1,12,1908496,Unreliable
Texas,48,2012,2012,Male,M,"Cardiomyopathy, unspecified",I42.9,21,1908496,1.1
Texas,48,2012,2012,Male,M,Cardiomegaly,I51.7,22,1908496,1.2
Texas,48,2012,2012,Male,M,"Pneumonia, unspecified",J18.9,11,1908496,Unreliable
Texas,48,2012,2012,Male,M,Alcoholic cirrhosis of liver,K70.3,10,1908496,Unreliable
Texas,48,2012,2012,Male,M,Other and unspecified cirrhosis of liver,K74.6,17,1908496,Unreliable
Texas,48,2012,2012,Male,M,Other and unspecified convulsions,R56.8,15,1908496,Unreliable
Texas,48,2012,2012,Male,M,Other ill-defined and unspecified causes of mortality,R99,46,1908496,2.4
Texas,48,2012,2012,Male,M,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,22,1908496,1.2
Texas,48,2012,2012,Male,M,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,34,1908496,1.8
Texas,48,2012,2012,Male,M,"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident",V23.4,25,1908496,1.3
Texas,48,2012,2012,Male,M,"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident",V27.4,12,1908496,Unreliable
Texas,48,2012,2012,Male,M,"Motorcycle rider injured in noncollision transport accident, driver injured in traffic accident",V28.4,11,1908496,Unreliable
Texas,48,2012,2012,Male,M,Driver injured in collision with other and unspecified motor vehicles in traffic accident,V29.4,14,1908496,Unreliable
Texas,48,2012,2012,Male,M,Motorcycle rider [any] injured in unspecified traffic accident,V29.9,18,1908496,Unreliable
Texas,48,2012,2012,Male,M,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,20,1908496,1
Texas,48,2012,2012,Male,M,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",V47.5,20,1908496,1
Texas,48,2012,2012,Male,M,"Car occupant injured in noncollision transport accident, driver injured in traffic accident",V48.5,17,1908496,Unreliable
Texas,48,2012,2012,Male,M,Car occupant [any] injured in unspecified traffic accident,V49.9,18,1908496,Unreliable
Texas,48,2012,2012,Male,M,Person injured in collision between other specified motor vehicles (traffic),V87.7,61,1908496,3.2
Texas,48,2012,2012,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,143,1908496,7.5
Texas,48,2012,2012,Male,M,Drowning and submersion while in natural water,W69,18,1908496,Unreliable
Texas,48,2012,2012,Male,M,Exposure to uncontrolled fire in building or structure,X00,10,1908496,Unreliable
Texas,48,2012,2012,Male,M,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,25,1908496,1.3
Texas,48,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,135,1908496,7.1
Texas,48,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,123,1908496,6.4
Texas,48,2012,2012,Male,M,Accidental poisoning by and exposure to alcohol,X45,15,1908496,Unreliable
Texas,48,2012,2012,Male,M,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,19,1908496,Unreliable
Texas,48,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,128,1908496,6.7
Texas,48,2012,2012,Male,M,Intentional self-harm by handgun discharge,X72,24,1908496,1.3
Texas,48,2012,2012,Male,M,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,25,1908496,1.3
Texas,48,2012,2012,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,164,1908496,8.6
Texas,48,2012,2012,Male,M,"Assault by rifle, shotgun and larger firearm discharge",X94,17,1908496,Unreliable
Texas,48,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,212,1908496,11.1
Texas,48,2012,2012,Male,M,Assault by sharp object,X99,21,1908496,1.1
Texas,48,2012,2012,Male,M,Assault by unspecified means,Y09,18,1908496,Unreliable
Utah,49,2012,2012,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16,218374,Unreliable
Utah,49,2012,2012,Female,F,"Intentional self-harm by hanging, strangulation and suffocation",X70,11,218374,Unreliable
Utah,49,2012,2012,Female,F,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,12,218374,Unreliable
Utah,49,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,25,226674,11
Utah,49,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,25,226674,11
Utah,49,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,26,226674,11.5
Utah,49,2012,2012,Male,M,Intentional self-harm by handgun discharge,X72,31,226674,13.7
Utah,49,2012,2012,Male,M,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,18,226674,Unreliable
Virginia,51,2012,2012,Female,F,"Breast, unspecified - Malignant neoplasms",C50.9,11,567232,Unreliable
Virginia,51,2012,2012,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,25,567232,4.4
Virginia,51,2012,2012,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16,567232,Unreliable
Virginia,51,2012,2012,Male,M,Other ill-defined and unspecified causes of mortality,R99,12,576039,Unreliable
Virginia,51,2012,2012,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,39,576039,6.8
Virginia,51,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,60,576039,10.4
Virginia,51,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,35,576039,6.1
Virginia,51,2012,2012,Male,M,Accidental poisoning by and exposure to alcohol,X45,13,576039,Unreliable
Virginia,51,2012,2012,Male,M,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,14,576039,Unreliable
Virginia,51,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,31,576039,5.4
Virginia,51,2012,2012,Male,M,Intentional self-harm by handgun discharge,X72,36,576039,6.2
Virginia,51,2012,2012,Male,M,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,18,576039,Unreliable
Virginia,51,2012,2012,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,24,576039,4.2
Virginia,51,2012,2012,Male,M,Assault by handgun discharge,X93,30,576039,5.2
Virginia,51,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,30,576039,5.2
Washington,53,2012,2012,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,476498,Unreliable
Washington,53,2012,2012,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16,476498,Unreliable
Washington,53,2012,2012,Female,F,"Intentional self-harm by hanging, strangulation and suffocation",X70,10,476498,Unreliable
Washington,53,2012,2012,Male,M,Drowning and submersion while in natural water,W69,10,499362,Unreliable
Washington,53,2012,2012,Male,M,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,10,499362,Unreliable
Washington,53,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,59,499362,11.8
Washington,53,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,35,499362,7
Washington,53,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,39,499362,7.8
Washington,53,2012,2012,Male,M,Intentional self-harm by handgun discharge,X72,37,499362,7.4
Washington,53,2012,2012,Male,M,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,12,499362,Unreliable
Washington,53,2012,2012,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,28,499362,5.6
Washington,53,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,31,499362,6.2
West Virginia,54,2012,2012,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,38,108487,35
West Virginia,54,2012,2012,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,24,111733,21.5
West Virginia,54,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,19,111733,Unreliable
West Virginia,54,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,53,111733,47.4
West Virginia,54,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,16,111733,Unreliable
Wisconsin,55,2012,2012,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15,360680,Unreliable
Wisconsin,55,2012,2012,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,29,360680,8
Wisconsin,55,2012,2012,Female,F,"Intentional self-harm by hanging, strangulation and suffocation",X70,14,360680,Unreliable
Wisconsin,55,2012,2012,Male,M,Other ill-defined and unspecified causes of mortality,R99,12,373793,Unreliable
Wisconsin,55,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,64,373793,17.1
Wisconsin,55,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,40,373793,10.7
Wisconsin,55,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,35,373793,9.4
Wisconsin,55,2012,2012,Male,M,Intentional self-harm by handgun discharge,X72,29,373793,7.8
Wisconsin,55,2012,2012,Male,M,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,19,373793,Unreliable
Wisconsin,55,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,18,373793,Unreliable
Wyoming,56,2012,2012,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,12,42655,Unreliable
