State,State Code,Year,Year Code,Gender,Gender Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate
Ohio,39,2014,2014,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,19,734604,Unreliable
Ohio,39,2014,2014,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,109,734604,14.8
Ohio,39,2014,2014,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,87,734604,11.8
Ohio,39,2014,2014,Female,F,"Intentional self-harm by hanging, strangulation and suffocation",X70,15,734604,Unreliable
Ohio,39,2014,2014,Female,F,Intentional self-harm by other and unspecified firearm discharge,X74,11,734604,Unreliable
Ohio,39,2014,2014,Female,F,Assault by other and unspecified firearm discharge,X95,16,734604,Unreliable
Ohio,39,2014,2014,Male,M,Hypertensive heart disease without (congestive) heart failure,I11.9,18,736088,Unreliable
Ohio,39,2014,2014,Male,M,"Acute myocardial infarction, unspecified",I21.9,15,736088,Unreliable
Ohio,39,2014,2014,Male,M,"Atherosclerotic cardiovascular disease, so described",I25.0,10,736088,Unreliable
Ohio,39,2014,2014,Male,M,Cardiomegaly,I51.7,12,736088,Unreliable
Ohio,39,2014,2014,Male,M,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",V47.5,10,736088,Unreliable
Ohio,39,2014,2014,Male,M,Person injured in collision between other specified motor vehicles (traffic),V87.7,13,736088,Unreliable
Ohio,39,2014,2014,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,37,736088,5
Ohio,39,2014,2014,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,299,736088,40.6
Ohio,39,2014,2014,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,152,736088,20.6
Ohio,39,2014,2014,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,73,736088,9.9
Ohio,39,2014,2014,Male,M,Intentional self-harm by handgun discharge,X72,14,736088,Unreliable
Ohio,39,2014,2014,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,58,736088,7.9
Ohio,39,2014,2014,Male,M,Assault by other and unspecified firearm discharge,X95,110,736088,14.9
Oklahoma,40,2014,2014,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,18,262995,Unreliable
Oklahoma,40,2014,2014,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,262995,Unreliable
Oklahoma,40,2014,2014,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,34,270115,12.6
Oklahoma,40,2014,2014,Male,M,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,13,270115,Unreliable
Oklahoma,40,2014,2014,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,29,270115,10.7
Oklahoma,40,2014,2014,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,36,270115,13.3
Oklahoma,40,2014,2014,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,30,270115,11.1
Oklahoma,40,2014,2014,Male,M,Intentional self-harm by handgun discharge,X72,39,270115,14.4
Oklahoma,40,2014,2014,Male,M,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,10,270115,Unreliable
Oklahoma,40,2014,2014,Male,M,Assault by other and unspecified firearm discharge,X95,20,270115,7.4
Oregon,41,2014,2014,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,269755,Unreliable
Oregon,41,2014,2014,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,45,274282,16.4
Oregon,41,2014,2014,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18,274282,Unreliable
Oregon,41,2014,2014,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,24,274282,8.8
Oregon,41,2014,2014,Male,M,Intentional self-harm by handgun discharge,X72,28,274282,10.2
Oregon,41,2014,2014,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,10,274282,Unreliable
Pennsylvania,42,2014,2014,Female,F,"Breast, unspecified - Malignant neoplasms",C50.9,14,810899,Unreliable
Pennsylvania,42,2014,2014,Female,F,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,13,810899,Unreliable
Pennsylvania,42,2014,2014,Female,F,Other ill-defined and unspecified causes of mortality,R99,23,810899,2.8
Pennsylvania,42,2014,2014,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,21,810899,2.6
Pennsylvania,42,2014,2014,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,53,810899,6.5
Pennsylvania,42,2014,2014,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,120,810899,14.8
Pennsylvania,42,2014,2014,Female,F,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,12,810899,Unreliable
Pennsylvania,42,2014,2014,Female,F,"Intentional self-harm by hanging, strangulation and suffocation",X70,24,810899,3
Pennsylvania,42,2014,2014,Female,F,Assault by other and unspecified firearm discharge,X95,20,810899,2.5
Pennsylvania,42,2014,2014,Male,M,"Septicaemia, unspecified",A41.9,10,829259,Unreliable
Pennsylvania,42,2014,2014,Male,M,"Brain, unspecified - Malignant neoplasms",C71.9,12,829259,Unreliable
Pennsylvania,42,2014,2014,Male,M,Hypertensive heart disease without (congestive) heart failure,I11.9,12,829259,Unreliable
Pennsylvania,42,2014,2014,Male,M,"Acute myocardial infarction, unspecified",I21.9,10,829259,Unreliable
Pennsylvania,42,2014,2014,Male,M,Other ill-defined and unspecified causes of mortality,R99,27,829259,3.3
Pennsylvania,42,2014,2014,Male,M,Person injured in collision between other specified motor vehicles (traffic),V87.7,21,829259,2.5
Pennsylvania,42,2014,2014,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,48,829259,5.8
Pennsylvania,42,2014,2014,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,171,829259,20.6
Pennsylvania,42,2014,2014,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,273,829259,32.9
Pennsylvania,42,2014,2014,Male,M,Accidental poisoning by and exposure to alcohol,X45,10,829259,Unreliable
Pennsylvania,42,2014,2014,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,66,829259,8
Pennsylvania,42,2014,2014,Male,M,Intentional self-harm by handgun discharge,X72,12,829259,Unreliable
Pennsylvania,42,2014,2014,Male,M,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,12,829259,Unreliable
Pennsylvania,42,2014,2014,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,59,829259,7.1
Pennsylvania,42,2014,2014,Male,M,Assault by other and unspecified firearm discharge,X95,118,829259,14.2
Pennsylvania,42,2014,2014,Male,M,Assault by sharp object,X99,11,829259,Unreliable
Rhode Island,44,2014,2014,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,37,70193,52.7
South Carolina,45,2014,2014,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,21,317447,6.6
South Carolina,45,2014,2014,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17,317447,Unreliable
South Carolina,45,2014,2014,Female,F,Intentional self-harm by other and unspecified firearm discharge,X74,11,317447,Unreliable
South Carolina,45,2014,2014,Male,M,Cardiomegaly,I51.7,11,310624,Unreliable
South Carolina,45,2014,2014,Male,M,Person injured in collision between other specified motor vehicles (traffic),V87.7,18,310624,Unreliable
South Carolina,45,2014,2014,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,46,310624,14.8
South Carolina,45,2014,2014,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,31,310624,10
South Carolina,45,2014,2014,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,39,310624,12.6
South Carolina,45,2014,2014,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,24,310624,7.7
South Carolina,45,2014,2014,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,48,310624,15.5
South Carolina,45,2014,2014,Male,M,Assault by other and unspecified firearm discharge,X95,73,310624,23.5
Tennessee,47,2014,2014,Female,F,"Breast, unspecified - Malignant neoplasms",C50.9,12,433879,Unreliable
Tennessee,47,2014,2014,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,25,433879,5.8
Tennessee,47,2014,2014,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,30,433879,6.9
Tennessee,47,2014,2014,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,40,433879,9.2
Tennessee,47,2014,2014,Female,F,Assault by other and unspecified firearm discharge,X95,11,433879,Unreliable
Tennessee,47,2014,2014,Male,M,"Brain, unspecified - Malignant neoplasms",C71.9,11,424446,Unreliable
Tennessee,47,2014,2014,Male,M,"Acute myocardial infarction, unspecified",I21.9,11,424446,Unreliable
Tennessee,47,2014,2014,Male,M,Other ill-defined and unspecified causes of mortality,R99,17,424446,Unreliable
Tennessee,47,2014,2014,Male,M,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,11,424446,Unreliable
Tennessee,47,2014,2014,Male,M,Motorcycle rider [any] injured in unspecified traffic accident,V29.9,12,424446,Unreliable
Tennessee,47,2014,2014,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,74,424446,17.4
Tennessee,47,2014,2014,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,57,424446,13.4
Tennessee,47,2014,2014,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,83,424446,19.6
Tennessee,47,2014,2014,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,25,424446,5.9
Tennessee,47,2014,2014,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,53,424446,12.5
Tennessee,47,2014,2014,Male,M,Assault by other and unspecified firearm discharge,X95,67,424446,15.8
Texas,48,2014,2014,Female,F,"Septicaemia, unspecified",A41.9,22,1934646,1.1
Texas,48,2014,2014,Female,F,"Breast, unspecified - Malignant neoplasms",C50.9,28,1934646,1.4
Texas,48,2014,2014,Female,F,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,27,1934646,1.4
Texas,48,2014,2014,Female,F,"Infantile cerebral palsy, unspecified",G80.9,15,1934646,Unreliable
Texas,48,2014,2014,Female,F,"Anoxic brain damage, not elsewhere classified",G93.1,11,1934646,Unreliable
Texas,48,2014,2014,Female,F,Hypertensive heart disease without (congestive) heart failure,I11.9,13,1934646,Unreliable
Texas,48,2014,2014,Female,F,"Acute myocardial infarction, unspecified",I21.9,10,1934646,Unreliable
Texas,48,2014,2014,Female,F,Pulmonary embolism without mention of acute cor pulmonale,I26.9,14,1934646,Unreliable
Texas,48,2014,2014,Female,F,"Cardiomyopathy, unspecified",I42.9,11,1934646,Unreliable
Texas,48,2014,2014,Female,F,"Pneumonia, unspecified",J18.9,14,1934646,Unreliable
Texas,48,2014,2014,Female,F,Other specified pregnancy-related conditions,O26.8,10,1934646,Unreliable
Texas,48,2014,2014,Female,F,Other ill-defined and unspecified causes of mortality,R99,17,1934646,Unreliable
Texas,48,2014,2014,Female,F,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,17,1934646,Unreliable
Texas,48,2014,2014,Female,F,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",V47.5,10,1934646,Unreliable
Texas,48,2014,2014,Female,F,Person injured in collision between other specified motor vehicles (traffic),V87.7,33,1934646,1.7
Texas,48,2014,2014,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,51,1934646,2.6
Texas,48,2014,2014,Female,F,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,12,1934646,Unreliable
Texas,48,2014,2014,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,35,1934646,1.8
Texas,48,2014,2014,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,73,1934646,3.8
Texas,48,2014,2014,Female,F,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,22,1934646,1.1
Texas,48,2014,2014,Female,F,"Intentional self-harm by hanging, strangulation and suffocation",X70,37,1934646,1.9
Texas,48,2014,2014,Female,F,Intentional self-harm by other and unspecified firearm discharge,X74,35,1934646,1.8
Texas,48,2014,2014,Female,F,"Assault by hanging, strangulation and suffocation",X91,12,1934646,Unreliable
Texas,48,2014,2014,Female,F,Assault by other and unspecified firearm discharge,X95,37,1934646,1.9
Texas,48,2014,2014,Male,M,"Septicaemia, unspecified",A41.9,20,1991011,1
Texas,48,2014,2014,Male,M,HIV disease resulting in multiple diseases classified elsewhere,B22.7,12,1991011,Unreliable
Texas,48,2014,2014,Male,M,"Colon, unspecified - Malignant neoplasms",C18.9,11,1991011,Unreliable
Texas,48,2014,2014,Male,M,"Brain, unspecified - Malignant neoplasms",C71.9,14,1991011,Unreliable
Texas,48,2014,2014,Male,M,Acute lymphoblastic leukaemia - Malignant neoplasms,C91.0,13,1991011,Unreliable
Texas,48,2014,2014,Male,M,"Unspecified diabetes mellitus, with ketoacidosis",E14.1,13,1991011,Unreliable
Texas,48,2014,2014,Male,M,Other obesity,E66.8,10,1991011,Unreliable
Texas,48,2014,2014,Male,M,Muscular dystrophy,G71.0,12,1991011,Unreliable
Texas,48,2014,2014,Male,M,"Infantile cerebral palsy, unspecified",G80.9,17,1991011,Unreliable
Texas,48,2014,2014,Male,M,"Anoxic brain damage, not elsewhere classified",G93.1,10,1991011,Unreliable
Texas,48,2014,2014,Male,M,Hypertensive heart disease without (congestive) heart failure,I11.9,21,1991011,1.1
Texas,48,2014,2014,Male,M,"Acute myocardial infarction, unspecified",I21.9,23,1991011,1.2
Texas,48,2014,2014,Male,M,"Atherosclerotic cardiovascular disease, so described",I25.0,31,1991011,1.6
Texas,48,2014,2014,Male,M,Atherosclerotic heart disease,I25.1,16,1991011,Unreliable
Texas,48,2014,2014,Male,M,Dilated cardiomyopathy,I42.0,13,1991011,Unreliable
Texas,48,2014,2014,Male,M,"Cardiomyopathy, unspecified",I42.9,22,1991011,1.1
Texas,48,2014,2014,Male,M,Cardiomegaly,I51.7,21,1991011,1.1
Texas,48,2014,2014,Male,M,"Pneumonia, unspecified",J18.9,13,1991011,Unreliable
Texas,48,2014,2014,Male,M,Alcoholic cirrhosis of liver,K70.3,18,1991011,Unreliable
Texas,48,2014,2014,Male,M,Other and unspecified cirrhosis of liver,K74.6,14,1991011,Unreliable
Texas,48,2014,2014,Male,M,"Acute pancreatitis, unspecified",K85.9,10,1991011,Unreliable
Texas,48,2014,2014,Male,M,Other and unspecified convulsions,R56.8,10,1991011,Unreliable
Texas,48,2014,2014,Male,M,Other ill-defined and unspecified causes of mortality,R99,48,1991011,2.4
Texas,48,2014,2014,Male,M,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,22,1991011,1.1
Texas,48,2014,2014,Male,M,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,39,1991011,2
Texas,48,2014,2014,Male,M,"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident",V27.4,12,1991011,Unreliable
Texas,48,2014,2014,Male,M,"Motorcycle rider injured in noncollision transport accident, driver injured in traffic accident",V28.4,11,1991011,Unreliable
Texas,48,2014,2014,Male,M,Driver injured in collision with other and unspecified motor vehicles in traffic accident,V29.4,21,1991011,1.1
Texas,48,2014,2014,Male,M,Motorcycle rider [any] injured in unspecified traffic accident,V29.9,20,1991011,1
Texas,48,2014,2014,Male,M,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,12,1991011,Unreliable
Texas,48,2014,2014,Male,M,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",V47.5,12,1991011,Unreliable
Texas,48,2014,2014,Male,M,"Car occupant injured in noncollision transport accident, driver injured in traffic accident",V48.5,15,1991011,Unreliable
Texas,48,2014,2014,Male,M,Car occupant [any] injured in unspecified traffic accident,V49.9,26,1991011,1.3
Texas,48,2014,2014,Male,M,Person injured in collision between other specified motor vehicles (traffic),V87.7,80,1991011,4
Texas,48,2014,2014,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,213,1991011,10.7
Texas,48,2014,2014,Male,M,Drowning and submersion while in natural water,W69,22,1991011,1.1
Texas,48,2014,2014,Male,M,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,44,1991011,2.2
Texas,48,2014,2014,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,142,1991011,7.1
Texas,48,2014,2014,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,155,1991011,7.8
Texas,48,2014,2014,Male,M,Accidental poisoning by and exposure to alcohol,X45,18,1991011,Unreliable
Texas,48,2014,2014,Male,M,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11,1991011,Unreliable
Texas,48,2014,2014,Male,M,Intentional self-poisoning by and exposure to other gases and vapours,X67,10,1991011,Unreliable
Texas,48,2014,2014,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,176,1991011,8.8
Texas,48,2014,2014,Male,M,Intentional self-harm by handgun discharge,X72,29,1991011,1.5
Texas,48,2014,2014,Male,M,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,23,1991011,1.2
Texas,48,2014,2014,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,181,1991011,9.1
Texas,48,2014,2014,Male,M,"Assault by rifle, shotgun and larger firearm discharge",X94,18,1991011,Unreliable
Texas,48,2014,2014,Male,M,Assault by other and unspecified firearm discharge,X95,213,1991011,10.7
Texas,48,2014,2014,Male,M,Assault by sharp object,X99,31,1991011,1.6
Texas,48,2014,2014,Male,M,Assault by unspecified means,Y09,12,1991011,Unreliable
Utah,49,2014,2014,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,10,217114,Unreliable
Utah,49,2014,2014,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,217114,Unreliable
Utah,49,2014,2014,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,10,223508,Unreliable
Utah,49,2014,2014,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,42,223508,18.8
Utah,49,2014,2014,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,42,223508,18.8
Utah,49,2014,2014,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,20,223508,8.9
Utah,49,2014,2014,Male,M,Intentional self-harm by handgun discharge,X72,26,223508,11.6
Utah,49,2014,2014,Male,M,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,16,223508,Unreliable
Vermont,50,2014,2014,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,36013,Unreliable
Virginia,51,2014,2014,Female,F,"Breast, unspecified - Malignant neoplasms",C50.9,11,579557,Unreliable
Virginia,51,2014,2014,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,14,579557,Unreliable
Virginia,51,2014,2014,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,32,579557,5.5
Virginia,51,2014,2014,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,32,579557,5.5
Virginia,51,2014,2014,Male,M,Hypertensive heart disease without (congestive) heart failure,I11.9,13,595705,Unreliable
Virginia,51,2014,2014,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,41,595705,6.9
Virginia,51,2014,2014,Male,M,Drowning and submersion while in natural water,W69,10,595705,Unreliable
Virginia,51,2014,2014,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,86,595705,14.4
Virginia,51,2014,2014,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,45,595705,7.6
Virginia,51,2014,2014,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,44,595705,7.4
Virginia,51,2014,2014,Male,M,Intentional self-harm by handgun discharge,X72,40,595705,6.7
Virginia,51,2014,2014,Male,M,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,10,595705,Unreliable
Virginia,51,2014,2014,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,26,595705,4.4
Virginia,51,2014,2014,Male,M,Assault by handgun discharge,X93,11,595705,Unreliable
Virginia,51,2014,2014,Male,M,Assault by other and unspecified firearm discharge,X95,45,595705,7.6
Washington,53,2014,2014,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15,495397,Unreliable
Washington,53,2014,2014,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19,495397,Unreliable
Washington,53,2014,2014,Female,F,"Intentional self-harm by hanging, strangulation and suffocation",X70,12,495397,Unreliable
Washington,53,2014,2014,Female,F,Intentional self-harm by handgun discharge,X72,13,495397,Unreliable
Washington,53,2014,2014,Male,M,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,14,525912,Unreliable
Washington,53,2014,2014,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,48,525912,9.1
Washington,53,2014,2014,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,49,525912,9.3
Washington,53,2014,2014,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,45,525912,8.6
Washington,53,2014,2014,Male,M,Intentional self-harm by handgun discharge,X72,48,525912,9.1
Washington,53,2014,2014,Male,M,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,12,525912,Unreliable
Washington,53,2014,2014,Male,M,Assault by other and unspecified firearm discharge,X95,20,525912,3.8
West Virginia,54,2014,2014,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,107355,Unreliable
West Virginia,54,2014,2014,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,31,107355,28.9
West Virginia,54,2014,2014,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,43,111514,38.6
West Virginia,54,2014,2014,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,43,111514,38.6
West Virginia,54,2014,2014,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,16,111514,Unreliable
West Virginia,54,2014,2014,Male,M,Intentional self-harm by handgun discharge,X72,11,111514,Unreliable
West Virginia,54,2014,2014,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,10,111514,Unreliable
Wisconsin,55,2014,2014,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16,358939,Unreliable
Wisconsin,55,2014,2014,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,37,358939,10.3
Wisconsin,55,2014,2014,Female,F,"Intentional self-harm by hanging, strangulation and suffocation",X70,14,358939,Unreliable
Wisconsin,55,2014,2014,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,62,371483,16.7
Wisconsin,55,2014,2014,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,54,371483,14.5
Wisconsin,55,2014,2014,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,33,371483,8.9
Wisconsin,55,2014,2014,Male,M,Intentional self-harm by handgun discharge,X72,12,371483,Unreliable
Wisconsin,55,2014,2014,Male,M,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,20,371483,5.4
Wisconsin,55,2014,2014,Male,M,Assault by other and unspecified firearm discharge,X95,27,371483,7.3
